effort_id,date,activity_name,segment_id,segment_name,actual_time_s,predicted_time_s,gap_s,draft_status
3186298139408947798,2024-01-27T10:21:31,Sortie vélo le midi,1440671,D431 Climb,259,218.20729014102076,-40.79270985897924,unknown
3230931805362761548,2024-05-29T15:36:31,Sortie vélo dans l'après-midi,10140676,jettingen - D419 climb,169,127.90244769442664,-41.09755230557336,unknown
3272585599911191718,2024-09-21T14:21:48,Still recovery 🪫,21002780,Faux Plat - Hardt Section 3,87,45.79402959263938,-41.20597040736062,unknown
3521084897561014148,2026-08-08T07:00:00,Morning Ride,12718756,Hippoltskirch - Raedersdorf Sprint,134,92.537894056368,-41.462105943632,unknown
3513868255541293424,2026-07-19T09:49:11,Sortie vélo le midi,4611692,Power and Push,172,129.57862664655724,-42.42137335344276,unknown
3511665026270918088,2026-07-13T08:07:57,Sortie vélo le matin,8459792,Bertenheim - Sierentz,152,109.40558700032723,-42.59441299967277,unknown
3255940100294238972,2024-08-06T14:33:49,Sortie vélo dans l'après-midi,10100718,D9B Climb from Liebenswiller,332,289.2993226050596,-42.700677394940385,unknown
3392439743464889064,2025-08-18T07:13:11,Sortie vélo le matin,27421343,Bunker-golf,174,131.11169044815114,-42.88830955184886,unknown
3189165688201748178,2024-02-04T08:05:15,Sortie vélo le matin,15223186,Km-Sprint-Hardwald (VCA race),116,73.05071967593301,-42.94928032406699,unknown
3424443216125264662,2025-11-14T14:31:07,Sortie vélo dans l'après-midi,34523060,Montée de Waltenheim à la rue des champs,102,58.95813193722008,-43.04186806277992,unknown
3499015092641150688,2026-06-08T09:46:43,Sortie vélo le midi,28296786,A bloc dans les champs vers Franken!!! VLT,99,55.846952600872655,-43.153047399127345,unknown
3403440546864254874,2025-09-17T15:21:28,Sortie vélo dans l'après-midi,3977597,Blochmont Climb,735,691.8358329027518,-43.164167097248196,unknown
3514649797579164766,2026-07-21T13:53:32,Sortie vélo dans l'après-midi,8459792,Bertenheim - Sierentz,153,109.40558700032723,-43.59441299967277,unknown
3376521771296768898,2025-07-05T09:36:05,Sortie vélo le matin,8459792,Bertenheim - Sierentz,153,109.40558700032723,-43.59441299967277,unknown
3184159759210058570,2024-01-21T14:20:13,Sortie vélo dans l'après-midi,8459792,Bertenheim - Sierentz,153,109.40558700032723,-43.59441299967277,unknown
3399703045470496984,2025-09-07T08:13:25,Sortie vélo le matin,16257055,X Climb,309,265.19859234780876,-43.801407652191244,unknown
3225139837637532434,2024-05-13T15:22:54,Sortie vélo dans l'après-midi,13393443,Rue vieille,80,35.97356214435254,-44.02643785564746,unknown
3410665847977481990,2025-10-07T14:08:33,Sortie vélo dans l'après-midi,34523060,Montée de Waltenheim à la rue des champs,103,58.95813193722008,-44.04186806277992,unknown
3480553254956437344,2026-04-18T11:45:31,Sortie vélo le midi,8459792,Bertenheim - Sierentz,154,109.40558700032723,-44.59441299967277,unknown
